번호,회계구분,부서명,세부사업명,통계목,지급일자,사업개요,지출액
149,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-12-23,2022년 12월 보육지원팀 어린이집(민간1~3·법인·방과후) 보조금 지급 - 보육교사중식비 시5:구5,"           3,550,000"
150,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-12-23,2022년 12월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-보수교육중식비,"             140,000"
151,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-12-23,2022년 12월 보육지원팀 어린이집(민간4~6구역·가정·직장) 보조금 지급-보육교사중식비,"           7,700,000"
152,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-12-23,2022년 12월 육아종합지원센터 대체교사 및 보육전문요원 등 처우개선비 지급,"           3,915,000"
153,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-12-23,"2022년 보육지원팀 12월 어린이집(민간1~3,법인,방과후) 교직원 복리후생비 처우개선비 등 지급 - 처우개선비(법인종교) 50:50","           3,920,000"
154,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-12-23,"2022년 보육지원팀 12월 어린이집(민간1~3,법인,방과후) 교직원 복리후생비 처우개선비 등 지급 -처우개선비(비서울형) 50:50","          25,800,000"
155,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-12-23,"2022년 보육지원팀 12월 어린이집(민간4~6지구,가정,직장) 교직원 복리후생비 처우개선비 등 지급-40인이상조리사 처우개선비","             580,000"
156,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-12-23,"2022년 보육지원팀 12월 어린이집(민간4~6지구,가정,직장) 교직원 복리후생비 처우개선비 등 지급-처우개선비(비서울형)","          51,000,000"
157,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-12-23,"2022년 보육지원팀 12월 어린이집(민간4~6지구,가정,직장) 교직원 복리후생비 처우개선비 등 지급-처우개선비(서울형 민간,가정)+직장,법인","          12,175,000"
158,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-12-23,2022년도 12월 구립어린이집 보육교사 중식비 지급,"          12,790,000"
159,일반회계,가정복지과,보육교직원 처우개선 지원(처우개선 지원 등),사회복지시설법정운영비보조,2022-12-23,2022년도 12월 구립어린이집 보육교직원 처우개선비 지급,"          94,425,000"
160,일반회계,가정복지과,구립어린이집 그린리모델링,시설비,2022-12-23,한아름어린이집 그린리모델링 공사(전기)-준공금지급,"          20,350,000"
161,일반회계,가정복지과,영아수당,사회보장적수혜금,2022-12-23,2022년 12월 영아수당 지급,"         416,700,000"
162,일반회계,가정복지과,CPTED로 안전한 우리동네,사무관리비,2022-12-23,CPTED로 안전한 우리동네를 위한 홍보용품 제작 구매 지출,"           1,441,000"
163,일반회계,가정복지과,CPTED로 안전한 우리동네,사무관리비,2022-12-23,CPTED로 안전한 우리동네를 위한 홍보용품(핫팩 및 경보기) 제작 구매비 지출,"           2,549,030"
164,일반회계,가정복지과,CPTED로 안전한 우리동네,시책추진업무추진비,2022-12-23,CPTED로 안전한 우리동네를 위한 업무추진비 지급,"             568,000"
165,일반회계,가정복지과,일반 영유아 복지 지원,사회복지사업보조,2022-12-22,2022년 보육교직원 연수비 지급(가정어린이집연합회)2차,"           4,780,000"
166,일반회계,가정복지과,일반 영유아 복지 지원,사회복지사업보조,2022-12-22,2022년 보육교직원 연수비 지급(구립어린이집연합회)2차,"          12,700,000"
167,일반회계,가정복지과,여성복지 지원,사무관리비,2022-12-22,2022년 전직원 4대폭력 예방교육 강사료 소득세 납부,"              68,640"
168,일반회계,가정복지과,여성복지 지원,사무관리비,2022-12-22,2022년 전직원 4대폭력 예방교육 강사료 지출,"             711,360"
169,일반회계,가정복지과,공동육아활성화 사업,시설비,2022-12-22,공동육아방 답십리점 소방보수공사-준공금지급,"           4,400,000"
170,일반회계,가정복지과,일반 영유아 복지 지원,사회복지사업보조,2022-12-21,2022년 보육교직원 연수비 지급(직장연합회)-2차,"           1,120,000"
171,일반회계,가정복지과,구립어린이집 보수비 지원,시책추진업무추진비,2022-12-21,2022년 어린이집 보수에 따른 업무추진비 지급,"              94,000"
172,일반회계,가정복지과,구립어린이집 보수비 지원,시책추진업무추진비,2022-12-21,2022년 어린이집 보수에 따른 업무추진비 지급,"             171,000"
173,일반회계,가정복지과,여성복지 지원,사무관리비,2022-12-21,여성복지관 청소용품 구입비 지급,"             286,550"
174,일반회계,가정복지과,여성복지 지원,공공운영비,2022-12-21,여성복지관 요리실 냉장고 수리비 지급,"             198,000"
175,일반회계,가정복지과,기본경비(가정복지과),사무관리비,2022-12-21,"가정복지과 신문구독료 납부(10, 11월)","              40,000"
176,일반회계,가정복지과,기본경비(가정복지과),부서운영업무추진비,2022-12-21,가정복지과 부서운영에 따른 업무추진비 지급,"             688,000"
177,일반회계,가정복지과,출산장려 등 지원운영,시책추진업무추진비,2022-12-21,출산장려 사업관련 업무추진비 지급,"              28,000"
178,일반회계,가정복지과,다문화가족 및 거주외국인 지원,시책추진업무추진비,2022-12-21,다문화가족 및 거주외국인 사업 관련 업무추진비 지급,"              99,000"
179,일반회계,가정복지과,다문화가족 및 거주외국인 지원,시책추진업무추진비,2022-12-21,다문화가족 및 거주외국인 사업관련 업무추진비 지급,"             120,000"
180,일반회계,가정복지과,시간제보육서비스 제공지원,사회복지시설법정운영비보조,2022-12-21,2022년 4분기(12월)시간제보육 보조금 교부,"           2,744,940"
181,일반회계,가정복지과,시간제보육서비스 제공지원,사회복지시설법정운영비보조,2022-12-21,2022년 4분기(12월)시간제보육 보조금 교부,"           2,876,530"
182,일반회계,가정복지과,여성친화도시 조성,시책추진업무추진비,2022-12-21,여성친화도시 조성을 위한 업무추진비 지급,"              98,000"
183,일반회계,가정복지과,여성친화도시 조성,포상금,2022-12-21,2022년 여성친화도시 우수부서 포상금 교부,"             600,000"
184,일반회계,가정복지과,아동수당(지자체사업비지원),사무관리비,2022-12-21,출산장려사업 홍보물 비용 지급,"           2,666,000"
185,일반회계,가정복지과,첫만남이용권 지원,사회보장적수혜금,2022-12-21,2022년 5차 첫만남이용권 사업비 예탁,"          20,000,000"
186,일반회계,가정복지과,불법촬영 시민감시단,기타보상금,2022-12-21,2022년 12월 불법촬영 시민감시단 활동실비 지출,"             600,000"
187,일반회계,가정복지과,동대문구민행복센터 운영 지원,자산및물품취득비,2022-12-21,동대문구민행복센터 우편함등 구입,"           2,900,000"
188,일반회계,가정복지과,기본경비(가정복지과),사무관리비,2022-12-20,"제목 
제로페이 승인취소 건 정산을 위한 지급","             -49,000"
189,일반회계,가정복지과,보조금 집행잔액 반납(가정복지과),국고보조금반환금,2022-12-20,2021년 부모모니터링단 운영지원 국고보조금 집행잔액 반납,"           1,552,250"
190,일반회계,가정복지과,보조금 집행잔액 반납(가정복지과),시ㆍ도비보조금반환금,2022-12-20,2021년 부모모니터링단 운영지원 시비보조금 집행잔액 반납,"             776,120"
191,일반회계,가정복지과,예식장업 방역지원 사업,민간인재해및복구활동보상금,2022-12-20,2022년 4분기 결혼식장 방역지원금 교부,"           1,000,000"
192,일반회계,가정복지과,예식장업 방역지원 사업,민간인재해및복구활동보상금,2022-12-20,2022년4분기 방역지원금 교부,"           1,500,000"
193,일반회계,가정복지과,청소년부모 아동양육비 지원(시범사업),사회보장적수혜금,2022-12-20,2022년 12월 청소년부모 아동양육비 지급,"             600,000"
194,일반회계,가정복지과,보조금 집행잔액 반납(가정복지과),국고보조금반환금,2022-12-19,2021년 어린이집 운영지원(교재교구비) 국시비 집행잔액 반납-국고반환금,"           1,948,000"
195,일반회계,가정복지과,보조금 집행잔액 반납(가정복지과),시ㆍ도비보조금반환금,2022-12-19,2021년 어린이집 운영지원(교재교구비) 국시비 집행잔액 반납-시비,"           5,982,840"
196,일반회계,가정복지과,어린이집 기능보강 지원,민간자본사업보조(자체재원),2022-12-19,2022년 민간가정어린이집 기자재(노트북) 구입비 집행잔액 반납(다솜),"             -19,280"
197,일반회계,가정복지과,어린이집 기능보강 지원,민간자본사업보조(자체재원),2022-12-19,2022년 민간가정어린이집 기자재(노트북) 구입비 집행잔액 반납(아름다운),"              -1,000"
198,일반회계,가정복지과,도농상생 공공급식 지원,사무관리비,2022-12-19,공공급식 차량 감정평가 수수료 지출,"             569,800"
199,일반회계,가정복지과,구립어린이집 보수비 지원,시책추진업무추진비,2022-12-16,2022년 어린이집 보수에 따른 업무추진비 지급,"              36,000"
200,일반회계,가정복지과,기본경비(복지정책과),사무관리비,2022-12-16,보육기획팀 현안업무수행 특근매식비 지급(12월),"             320,000"
201,일반회계,가정복지과,여성복지 지원,사무관리비,2022-12-16,여성복지관 요리실 용품 구입비 지급,"             316,000"
202,일반회계,가정복지과,여성복지 지원,사무관리비,2022-12-16,여성복지관 힐링명상 강의를 위한 용품 구입비 지급,"             397,500"
