번호,회계구분,부서명,세부사업명,통계목,지급일자,사업개요,지출액
178,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,행사운영비,2022-12-21,2022년 12월 드림스타트 방문학습지 서비스 비용 지출,"           1,095,000"
179,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,행사운영비,2022-12-21,2022년 12월 드림스타트 윙크 스마트 교육 서비스 비용 지출,"             150,000"
180,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,행사운영비,2022-12-21,드림스타트 영유아 학습지원사업(아이챌린지) 운영비 지출(12월),"             206,000"
181,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,행사운영비,2022-12-21,드림스타트 행복한 내 아이 프로그램 운영비 지출(12월),"           1,750,000"
182,일반회계,여성가족과,국·시·도비 보조금 반환,국고보조금반환금,2022-12-21,2020년 우리동네키움센터 설치지원 이월금 발생이자 반납(국고보조금),"             276,200"
183,일반회계,여성가족과,국·시·도비 보조금 반환,국고보조금반환금,2022-12-21,2021년 다문화가족지원사업 보조금 집행잔액 및 발생이자 반납(국비),"           5,099,945"
184,일반회계,여성가족과,국·시·도비 보조금 반환,국고보조금반환금,2022-12-21,2021년 부모모니터링단 지원사업 집행잔액 반환,"           3,131,510"
185,일반회계,여성가족과,국·시·도비 보조금 반환,국고보조금반환금,2022-12-21,2021년 아동보호전담요원 사업 국비 보조금 집행잔액 반환금 지출,"          14,117,540"
186,일반회계,여성가족과,국·시·도비 보조금 반환,국고보조금반환금,2022-12-21,2021년 어린이집 교원 보수교육 집행잔액 반환,"             954,000"
187,일반회계,여성가족과,국·시·도비 보조금 반환,국고보조금반환금,2022-12-21,2021년 우리동네키움센터 돌봄인력 한시지원 발생이자 반납(국비보조금),"               5,610"
188,일반회계,여성가족과,국·시·도비 보조금 반환,국고보조금반환금,2022-12-21,2021년 우리동네키움센터 설치지원 이월금 발생이자 반납(국고보조금),"             212,390"
189,일반회계,여성가족과,국·시·도비 보조금 반환,국고보조금반환금,2022-12-21,2021년 우리동네키움센터 운영지원 발생이자 반납(국비보조금),"               2,960"
190,일반회계,여성가족과,국·시·도비 보조금 반환,국고보조금반환금,2022-12-21,2021년 우리동네키움센터 인건비 지원 발생이자 반납(국고보조금),"              40,470"
191,일반회계,여성가족과,국·시·도비 보조금 반환,국고보조금반환금,2022-12-21,2021년 우리동네키움센터 인건비 지원 집행잔액 반납(국고보조금),"             507,280"
192,일반회계,여성가족과,국·시·도비 보조금 반환,시ㆍ도비보조금반환금,2022-12-21,2020년 우리동네키움센터 인건비 지원 추가정산금 반납(시비보조금),"              63,350"
193,일반회계,여성가족과,국·시·도비 보조금 반환,시ㆍ도비보조금반환금,2022-12-21,2021년 다문화가족지원사업 보조금 집행잔액 및 발생이자 반납(시비보조금),"          25,254,435"
194,일반회계,여성가족과,국·시·도비 보조금 반환,시ㆍ도비보조금반환금,2022-12-21,2021년 부모모니터링단 지원사업 집행잔액 반환,"           1,565,760"
195,일반회계,여성가족과,국·시·도비 보조금 반환,시ㆍ도비보조금반환금,2022-12-21,2021년 아동보호전담요원 사업 시비 보조금 집행잔액 반환금 지출,"          14,117,560"
196,일반회계,여성가족과,국·시·도비 보조금 반환,시ㆍ도비보조금반환금,2022-12-21,2021년 어린이집 교원 보수교육 집행잔액 반환,"           1,558,200"
197,일반회계,여성가족과,국공립어린이집 긴급 보수 지원,시설비,2022-12-21,면일어린이집 긴급 보수 공사,"          14,050,000"
198,일반회계,여성가족과,저소득층 아동 지원,사회보장적수혜금,2022-12-20,2022년 11월 아동급식비(도시락) 지출,"          46,224,000"
199,일반회계,여성가족과,저소득층 아동 지원,사회보장적수혜금,2022-12-20,2022년 12월 아동급식비(도시락) 지출,"          53,896,000"
200,일반회계,여성가족과,기본경비,부서운영업무추진비,2022-12-20,부서 직원 격려를 위한 간담회비 지급,"             482,230"
201,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,행사운영비,2022-12-20,2022년 드림스타트 꿈그림 미술교육 운영비 지출(12월),"           1,560,000"
202,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,시책추진업무추진비,2022-12-20,드림스타트 Go Go 레고교실 지원사업 관련 간담회비 지출,"             113,000"
203,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,시책추진업무추진비,2022-12-20,드림스타트 꿈그림 미술교육 지원사업 관련 간담회비 지출,"             124,000"
204,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,시책추진업무추진비,2022-12-20,드림스타트 운영위원회 관련 다과비 지급,"              32,500"
205,일반회계,여성가족과,인력운영비(지역 드림스타트 통합사례관리사),공무직(무기계약)근로자보수,2022-12-20,2022년 12월 드림스타트 아동통합사례관리사 인건비 지출,"          13,680,380"
206,일반회계,여성가족과,보호대상아동 사업 지원,사회보장적수혜금,2022-12-20,학대피해아동 및 부모 상담치료비 지출,"             400,000"
207,일반회계,여성가족과,보호대상아동 사업 지원,사회보장적수혜금,2022-12-20,학대피해아동 및 부모 상담치료비 지출,"             600,000"
208,일반회계,여성가족과,불법촬영 시민감시단 운영,기타보상금,2022-12-20,불법촬영 시민감시단 12월 활동비 지출,"             600,000"
209,일반회계,여성가족과,국공립어린이집 긴급 보수 지원,시설비,2022-12-20,서일대어린이집 긴급누수 보수공사,"          28,630,000"
210,일반회계,여성가족과,청소년부모 아동양육비 지원,사회보장적수혜금,2022-12-20,2022년 12월 청소년부모 아동양육비 수기 지출,"             800,000"
211,일반회계,여성가족과,저소득층 아동 지원,사회보장적수혜금,2022-12-19,2022년 12월 지역아동센터 추가 급식지원(놀이터),"           1,080,000"
212,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,행사운영비,2022-12-19,2022년 12월 드림스타트 건강돌보미 지원비 지출,"             550,000"
213,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,행사운영비,2022-12-19,드림스타트 꿈이 있는 특기적성 교육서비스 지출(12월),"             300,000"
214,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,행사운영비,2022-12-19,드림스타트 영유아발달지원 사업 운영비 지출(12월),"           1,170,000"
215,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,행사운영비,2022-12-19,드림스타트 행복한 내 아이 프로그램 운영비 지출(11월),"           1,825,000"
216,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,행사운영비,2022-12-19,드림스타트 행복한 부모 사업 운영비 지출(12월),"           1,564,000"
217,일반회계,여성가족과,국공립어린이집 확충,사무관리비,2022-12-19,킨더빌어린이집 초기투자비용 산출을 위한 감정평가 비용 지출,"             533,500"
218,일반회계,여성가족과,우리동네키움센터 운영 지원,사무관리비,2022-12-19,중랑구2호점 우리동네키움센터 임차료 지출(12월분),"           1,760,000"
219,일반회계,여성가족과,우리동네키움센터 운영 지원,사무관리비,2022-12-19,중랑구3호점 우리동네키움센터 임차료 지출(12월분),"           1,980,000"
220,일반회계,여성가족과,보호대상아동 사업 지원,사무관리비,2022-12-19,아동학대예방 홍보물 제작 및 지출,"           2,481,600"
221,일반회계,여성가족과,인력운영비(안심이 전담 관제인력),기타직보수,2022-12-19,2022년 12월 안심이(CCTV관제요원) 급여 및 소득세지방소득세 지출,"           2,408,130"
222,일반회계,여성가족과,인력운영비(안심이 전담 관제인력),기타직보수,2022-12-19,2022년 12월분 안심이(CCTV관요요원) 건강고용보험 지출,"             244,060"
223,일반회계,여성가족과,인력운영비(아동보호전담요원),기타직보수,2022-12-19,2022년 12월 시간선택제임기제(아동보호전담요원) 급여지출,"           3,413,720"
224,일반회계,여성가족과,육아종합지원센터 운영지원(전환사업),민간위탁금,2022-12-16,22.12월 육아종합지원센터 사업비 지출,"          15,265,000"
225,일반회계,여성가족과,육아종합지원센터 운영지원(전환사업),민간위탁금,2022-12-16,22년 12월 육아종합지원센터 운영비 지출,"          64,172,620"
226,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,사무관리비,2022-12-16,2022년 드림스타트 운영위원회 위원 수당 지출,"             300,000"
227,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,공공운영비,2022-12-16,2022년 12월 드림스타트센터 도시가스 요금 지출,"             340,010"
228,일반회계,여성가족과,지역 드림스타트 통합사례관리 지원,행사운영비,2022-12-16,2022년 12월 드림스타트 밑반찬지원 운영비 지출(여니네찬방),"             135,000"
229,일반회계,여성가족과,여성안전,행사운영비,2022-12-16,여성안전 홍보물품 제작 및 지출,"           1,355,000"
230,일반회계,여성가족과,안심지킴이집 운영,사무관리비,2022-12-16,안심지킴이집 홍보물품 제작 및 지출,"             420,000"
231,일반회계,여성가족과,보호대상아동 사업 지원,사무관리비,2022-12-16,2022년 12월 아동학대 대응 정보연계 협의체 참석 수당 지급,"             350,000"
