번호,회계구분,부서명,세부사업명,통계목,지급일자,사업개요,지출액
185,일반회계,가족정책과,지역아동센터 및 신나는 애프터 지원,시설비,2022-12-05,신나는애프터2호 누리사랑지역아동센터 리모델링 공사 시행,"          54,662,000"
186,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-12-05,2022년 12월 지역아동센터(28개소) 결식아동 급식비 지급,"         137,234,600"
187,일반회계,가족정책과,임산부 및 영유아가정 아이맘택시 추진,시책추진업무추진비,2022-12-05,임산부 및 영유아가정을 위한 아이맘택시 간담회비 지급,"              84,000"
188,일반회계,가족정책과,임산부 및 영유아가정 아이맘택시 추진,민간위탁금,2022-12-05,2022년 아이맘택시 사업추진 용역,"          26,856,000"
189,일반회계,가족정책과,임산부 및 영유아가정 아이맘택시 추진,민간위탁금,2022-12-05,아이맘택시 11월 택시운행서비스 정산금 지급,"          10,914,000"
190,일반회계,가족정책과,인력운영비,공무직(무기계약)근로자보수,2022-12-05,"2022년 11월분 아동복지교사 인건비(국,시비 재배정 및 구비) 지급","              60,000"
191,일반회계,가족정책과,아동학대예방사업 추진,사무관리비,2022-12-05,아동학대 예방 홍보물품 구입비 지급,"           1,983,520"
192,일반회계,가족정책과,불법촬영 시민감시단 운영,사무관리비,2022-12-05,2022년 11월 불법촬영 시민감시단 활동비 지급,"             600,000"
193,일반회계,가족정책과,기본경비,정원가산업무추진비,2022-12-02,추계 체련대회 간담회비 지급,"             350,000"
194,일반회계,가족정책과,다문화가족 지원,시책추진업무추진비,2022-12-02,다문화가족지원 사업 추진관련 간담회비 지급,"             123,000"
195,일반회계,가족정책과,기본경비,사무관리비,2022-12-02,컬러 프린터 토너 및 드럼 구입비용 지급,"             616,000"
196,일반회계,가족정책과,기본경비,국내여비,2022-12-02,2022년 11월분 직원 국내여비 지급,"           2,040,000"
197,일반회계,가족정책과,지역아동센터 및 신나는 애프터 지원,사회복지시설법정운영비보조,2022-12-02,지역아동센터 신나는애프터 연합 사업비 지급,"           2,000,000"
198,일반회계,가족정책과,국·시비보조금 집행잔액 반환(가족정책과),국고보조금반환금,2022-12-02,2021년 아이돌봄지원사업 보조금(국비) 발생이자 반납,"             725,570"
199,일반회계,가족정책과,국·시비보조금 집행잔액 반환(가족정책과),국고보조금반환금,2022-12-02,2021년 아이돌봄지원사업 보조금(국비) 집행잔액 반납,"           8,291,630"
200,일반회계,가족정책과,국·시비보조금 집행잔액 반환(가족정책과),시ㆍ도비보조금반환금,2022-12-02,2021년 아이돌봄지원사업 보조금(매칭시비) 발생이자 반납,"             846,500"
201,일반회계,가족정책과,국·시비보조금 집행잔액 반환(가족정책과),시ㆍ도비보조금반환금,2022-12-02,2021년 아이돌봄지원사업 보조금(매칭시비) 집행잔액 반납,"           9,672,470"
202,일반회계,가족정책과,아동학대조사 추진,사무관리비,2022-12-02,아동보호팀 공용차량 임차조달(2022년),"             465,000"
203,일반회계,가족정책과,보호대상아동 지원,시책추진업무추진비,2022-12-02,보호대상아동 식비 지급,"              20,170"
204,일반회계,가족정책과,야생견 없는 안전한 은평 만들기,사무관리비,2022-12-02,동물보호 업무용 행정차량 임차(조달구매),"             471,780"
205,일반회계,가족정책과,출산지원 사업 추진,시책추진업무추진비,2022-12-01,출산지원사업 업무추진 간담회비 지급,"             142,700"
206,일반회계,가족정책과,지역아동센터 및 신나는 애프터 지원,사회복지시설법정운영비보조,2022-12-01,2022. 11월 지역아동센터 종사자처우수당 지급(구비),"           9,280,000"
207,일반회계,가족정책과,아동학대조사 추진,공공운영비,2022-12-01,아동보호팀 차량 유류비 지급,"              42,290"
208,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-12-01,아동학대 조사대상자 면담 소요비용 지급,"              10,000"
209,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-12-01,아동학대 조사대상자 면담 소요비용 지급,"              15,800"
210,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-12-01,아동학대 조사대상자 면담 소요비용 지급,"              11,600"
211,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-12-01,아동학대예방 및 보호지원 관련 간담회비 지급,"             244,000"
212,일반회계,가족정책과,아동학대조사 추진,시책추진업무추진비,2022-12-01,하반기 아동학대대응 유관기관 합동점검 관련 업무협의 간담회비 지급,"              96,000"
213,일반회계,가족정책과,아동학대예방사업 추진,사무관리비,2022-12-01,아동학대예방 홍보물 제작비 지급,"           1,375,000"
214,일반회계,가족정책과,아동학대예방사업 추진,행사운영비,2022-12-01,아동학대예방 관련 행위예술 공연비 지급,"           1,033,000"
215,일반회계,가족정책과,아동학대예방사업 추진,행사운영비,2022-12-01,유관기관 합동 캠페인 행사용품 구입비 지급,"              58,000"
216,일반회계,가족정책과,아동학대예방사업 추진,행사운영비,2022-12-01,제3회 아동학대 예방의 날 기념식 표창장 제작비 지급,"              35,000"
217,일반회계,가족정책과,아동학대예방사업 추진,행사운영비,2022-12-01,제3회 아동학대 예방의 날 기념식 현수막 등 제작비 지급,"             542,300"
218,일반회계,가족정책과,아동학대예방사업 추진,행사운영비,2022-12-01,제3회 은평구 아동학대 예방의 날 기념식 행사물품 구입비 지급,"             218,000"
219,일반회계,가족정책과,아동학대예방사업 추진,행사운영비,2022-12-01,제3회 은평구 아동학대 예방의 날 기념식 행사물품 구입비 지급(수정),"             108,400"
220,일반회계,가족정책과,아동학대예방사업 추진,시책추진업무추진비,2022-12-01,제3회 은평구 아동학대 예방의 날 기념식 관련 다과비 지급,"             170,760"
221,일반회계,가족정책과,야생견 없는 안전한 은평 만들기,사무관리비,2022-12-01,야생견 없는 안전한 은평 만들기 사업 관련 현수막 제작비 지급,"             781,000"
222,일반회계,가족정책과,양성평등 및 성인지력향상 교육 운영,사무관리비,2022-11-30,성별영향평가위원회 위촉장 제작비 지급,"              35,000"
223,일반회계,가족정책과,출산지원 사업 추진,사회보장적수혜금,2022-11-30,10월 다자녀출산용품교환권 대급 지급,"             450,000"
224,일반회계,가족정책과,여성안전지원사업,시책추진업무추진비,2022-11-30,안심귀가스카우트 운영 관련 간담회비 지급,"              75,500"
225,일반회계,가족정책과,결식아동급식지원,사회보장적수혜금,2022-11-30,2022년 12월분 결식아동급식비(꿈나무카드 결제금) 지급,"         152,936,000"
226,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,사무관리비,2022-11-30,2022. 11월 우리동네키움센터 임차료 지급,"           7,770,000"
227,일반회계,가족정책과,첫만남 이용권 지원,사회보장적수혜금,2022-11-30,2022년 첫만남이용권 사업 3차 예탁금 지급,"         213,088,000"
228,일반회계,가족정책과,'친구야 놀자' 창의프로그램 운영,행사운영비,2022-11-30,2022년 친구야 놀자 놀이 프로그램 용역 시행,"           4,260,000"
229,일반회계,가족정책과,출산지원 사업 추진,사회보장적수혜금,2022-11-29,10월 출산용품교환권 구입 비용 지급,"             900,000"
230,일반회계,가족정책과,다문화가족 지원,시책추진업무추진비,2022-11-28,다문화가족지원 사업 추진관련 간담회비 지급,"              87,600"
231,일반회계,가족정책과,기관공통경비의 효율적 지원,시책추진업무추진비,2022-11-25,1인가구지원사업 관련 간담회비 지급,"              30,000"
232,일반회계,가족정책과,아이돌봄지원사업 운영,민간위탁금,2022-11-25,2022년 4분기 아이돌봄지원사업 예탁금 지급,"          39,640,000"
233,일반회계,가족정책과,아이돌봄지원사업 운영,민간위탁금,2022-11-25,2022년 4분기(1차) 아이돌봄지원사업 종사자수당 지급,"           1,611,460"
234,일반회계,가족정책과,아동친화도시 조성,행사운영비,2022-11-25,아동친화도시 및 아동권리분야 캠페인 홍보물품 구입비 지급,"             781,000"
235,일반회계,가족정책과,우리동네키움센터(다함께돌봄) 운영 지원,시책추진업무추진비,2022-11-25,우리동네키움센터 정례회의 관련 간담회비 지급,"             207,000"
236,일반회계,가족정책과,야생견 없는 안전한 은평 만들기,사무관리비,2022-11-25,유기동물 관련 용품 구입비 지급,"              58,440"
237,일반회계,가족정책과,아이돌봄지원사업 시비지원,민간위탁금,2022-11-25,2022년 4분기 아이돌봄지원사업 시비지원금 지급,"          18,010,000"
238,일반회계,가족정책과,동물보호사업 추진,시책추진업무추진비,2022-11-24,동물보호 업무 관계자 회의 관련 다과비 지급,"              42,500"
239,일반회계,가족정책과,동물보호사업 추진,시책추진업무추진비,2022-11-24,동물보호사업 추진 관련 간담회비 지급,"              49,200"
240,일반회계,가족정책과,출산지원 사업 추진,사무관리비,2022-11-24,출산지원사업 홍보물 제작 구매비 지급,"           1,780,400"
241,일반회계,가족정책과,야생견 없는 안전한 은평 만들기,공공운영비,2022-11-24,반려동물팀 차량 유류비 지급,"              57,610"
242,일반회계,가족정책과,건강가정지원센터 운영,민간위탁금,2022-11-23,2022년 4분기 가족센터(건강가정지원) 보조금 교부,"          95,234,000"
